name,in_sdl,funclike,header,usable,selected,stage,cause,also_contains,depends_on,unexpected,body,root_cause
SDL_assert_release,yes,yes,SDL_assert.h,no,no,typecheck,cascade,,SDL_enabled_assert,,SDL_enabled_assert(condition),do-while
SDL_clamp,yes,yes,SDL_stdinc.h,no,no,parse,conditional-?:,,,(,(((x) < (a)) ? (a) : (((x) > (b)) ? (b) : (x))),conditional-?:
SDL_const_cast,yes,yes,SDL_stdinc.h,no,no,parse,cast-to-parameter-type,,,(,((type)(expression)),cast-to-parameter-type
SDL_copyp,yes,yes,SDL_stdinc.h,no,no,parse,compound-statement-body,dereference;sizeof,,{,"{ SDL_COMPILE_TIME_ASSERT(SDL_copyp, sizeof (*(dst)) == sizeof (*(src))); } SDL_memcpy((dst), (src), sizeof(*(src)))",compound-statement-body
SDL_disabled_assert,yes,yes,SDL_assert.h,no,no,parse,do-while,cast;conditional-?:;sizeof,,do,do { (void) sizeof ((condition) ? 1 : 0); } while (SDL_NULL_WHILE_LOOP_CONDITION),do-while
SDL_enabled_assert,yes,yes,SDL_assert.h,no,no,parse,do-while,address-of;assignment;compound-literal;stringification,,do,"do { while ( !(condition) ) { static struct SDL_AssertData sdl_assert_data = { false, 0, #condition, NULL, 0, NULL, NULL }; const SDL_AssertState sdl_assert_state = SDL_ReportAssertion(&sdl_assert_data, SDL_FUNCTION, SDL_ASSERT_FILE, SDL_LINE); if (sdl_assert_state == SDL_ASSERTION_RETRY) { continue; } else if (sdl_assert_state == SDL_ASSERTION_BREAK) { SDL_AssertBreakpoint(); } break; } } while (SDL_NULL_WHILE_LOOP_CONDITION)",do-while
SDL_iconv_utf8_locale,yes,yes,SDL_stdinc.h,no,no,typecheck,calls-c-function,,SDL_iconv_string,,"SDL_iconv_string("""", ""UTF-8"", S, SDL_strlen(S)+1)",calls-c-function
SDL_iconv_utf8_ucs2,yes,yes,SDL_stdinc.h,no,no,parse,type-as-call-argument,,,SDL_reinterpret_cast,"SDL_reinterpret_cast(Uint16 *, SDL_iconv_string(""UCS-2"", ""UTF-8"", S, SDL_strlen(S)+1))",type-as-call-argument
SDL_iconv_utf8_ucs4,yes,yes,SDL_stdinc.h,no,no,parse,type-as-call-argument,,,SDL_reinterpret_cast,"SDL_reinterpret_cast(Uint32 *, SDL_iconv_string(""UCS-4"", ""UTF-8"", S, SDL_strlen(S)+1))",type-as-call-argument
SDL_iconv_wchar_utf8,yes,yes,SDL_stdinc.h,no,no,parse,type-as-call-argument,sizeof,,SDL_iconv_string,"SDL_iconv_string(""UTF-8"", ""WCHAR_T"", SDL_reinterpret_cast(const char *, S), (SDL_wcslen(S)+1)*sizeof(wchar_t))",type-as-call-argument
SDL_max,yes,yes,SDL_stdinc.h,no,no,parse,conditional-?:,,,(,(((x) > (y)) ? (x) : (y)),conditional-?:
SDL_min,yes,yes,SDL_stdinc.h,no,no,parse,conditional-?:,,,(,(((x) < (y)) ? (x) : (y)),conditional-?:
SDL_reinterpret_cast,yes,yes,SDL_stdinc.h,no,no,parse,cast-to-parameter-type,,,(,((type)(expression)),cast-to-parameter-type
SDL_size_add_check_overflow,yes,yes,SDL_stdinc.h,no,no,conflict,name-conflict,,,,"SDL_size_add_check_overflow_builtin(a, b, ret)",name-conflict
SDL_size_mul_check_overflow,yes,yes,SDL_stdinc.h,no,no,conflict,name-conflict,,,,"SDL_size_mul_check_overflow_builtin(a, b, ret)",name-conflict
SDL_stack_alloc,yes,yes,SDL_stdinc.h,no,no,parse,cast-to-parameter-type,sizeof,,(,(type*)alloca(sizeof(type)*(count)),cast-to-parameter-type
SDL_stack_free,yes,yes,SDL_stdinc.h,no,no,parse,cast,,,(,((void)(data)),cast
SDL_static_cast,yes,yes,SDL_stdinc.h,no,no,parse,cast-to-parameter-type,,,(,((type)(expression)),cast-to-parameter-type
SDL_zero,yes,yes,SDL_stdinc.h,no,no,parse,address-of,sizeof,,SDL_memset,"SDL_memset(&(x), 0, sizeof((x)))",address-of
SDL_zeroa,yes,yes,SDL_stdinc.h,no,no,parse,sizeof,,,SDL_memset,"SDL_memset((x), 0, sizeof((x)))",sizeof
SDL_zerop,yes,yes,SDL_stdinc.h,no,no,parse,sizeof,dereference,,SDL_memset,"SDL_memset((x), 0, sizeof(*(x)))",sizeof
AUDIO_F32,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_F32_renamed_SDL_AUDIO_F32LE,,AUDIO_F32_renamed_SDL_AUDIO_F32LE,sdl2-compat-sentinel
AUDIO_F32LSB,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_F32LSB_renamed_SDL_AUDIO_F32LE,,AUDIO_F32LSB_renamed_SDL_AUDIO_F32LE,sdl2-compat-sentinel
AUDIO_F32MSB,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_F32MSB_renamed_SDL_AUDIO_F32BE,,AUDIO_F32MSB_renamed_SDL_AUDIO_F32BE,sdl2-compat-sentinel
AUDIO_F32SYS,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_F32SYS_renamed_SDL_AUDIO_F32,,AUDIO_F32SYS_renamed_SDL_AUDIO_F32,sdl2-compat-sentinel
AUDIO_S16,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_S16_renamed_SDL_AUDIO_S16LE,,AUDIO_S16_renamed_SDL_AUDIO_S16LE,sdl2-compat-sentinel
AUDIO_S16LSB,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_S16LSB_renamed_SDL_AUDIO_S16LE,,AUDIO_S16LSB_renamed_SDL_AUDIO_S16LE,sdl2-compat-sentinel
AUDIO_S16MSB,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_S16MSB_renamed_SDL_AUDIO_S16BE,,AUDIO_S16MSB_renamed_SDL_AUDIO_S16BE,sdl2-compat-sentinel
AUDIO_S16SYS,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_S16SYS_renamed_SDL_AUDIO_S16,,AUDIO_S16SYS_renamed_SDL_AUDIO_S16,sdl2-compat-sentinel
AUDIO_S32,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_S32_renamed_SDL_AUDIO_S32LE,,AUDIO_S32_renamed_SDL_AUDIO_S32LE,sdl2-compat-sentinel
AUDIO_S32LSB,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_S32LSB_renamed_SDL_AUDIO_S32LE,,AUDIO_S32LSB_renamed_SDL_AUDIO_S32LE,sdl2-compat-sentinel
AUDIO_S32MSB,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_S32MSB_renamed_SDL_AUDIO_S32BE,,AUDIO_S32MSB_renamed_SDL_AUDIO_S32BE,sdl2-compat-sentinel
AUDIO_S32SYS,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_S32SYS_renamed_SDL_AUDIO_S32,,AUDIO_S32SYS_renamed_SDL_AUDIO_S32,sdl2-compat-sentinel
AUDIO_S8,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_S8_renamed_SDL_AUDIO_S8,,AUDIO_S8_renamed_SDL_AUDIO_S8,sdl2-compat-sentinel
AUDIO_U8,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,AUDIO_U8_renamed_SDL_AUDIO_U8,,AUDIO_U8_renamed_SDL_AUDIO_U8,sdl2-compat-sentinel
HAS_BROKEN_BSWAP,yes,no,SDL_endian.h,no,no,resolve,empty-body,,__GNUC__,,,empty-body
HAS_BUILTIN_BSWAP16,yes,no,SDL_endian.h,no,no,resolve,empty-body,,__builtin_bswap16,,,empty-body
HAS_BUILTIN_BSWAP32,yes,no,SDL_endian.h,no,no,resolve,empty-body,,__builtin_bswap32,,,empty-body
HAS_BUILTIN_BSWAP64,yes,no,SDL_endian.h,no,no,resolve,empty-body,,__builtin_bswap64,,,empty-body
KMOD_ALT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_ALT_renamed_SDL_KMOD_ALT,,KMOD_ALT_renamed_SDL_KMOD_ALT,sdl2-compat-sentinel
KMOD_CAPS,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_CAPS_renamed_SDL_KMOD_CAPS,,KMOD_CAPS_renamed_SDL_KMOD_CAPS,sdl2-compat-sentinel
KMOD_CTRL,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_CTRL_renamed_SDL_KMOD_CTRL,,KMOD_CTRL_renamed_SDL_KMOD_CTRL,sdl2-compat-sentinel
KMOD_GUI,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_GUI_renamed_SDL_KMOD_GUI,,KMOD_GUI_renamed_SDL_KMOD_GUI,sdl2-compat-sentinel
KMOD_LALT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_LALT_renamed_SDL_KMOD_LALT,,KMOD_LALT_renamed_SDL_KMOD_LALT,sdl2-compat-sentinel
KMOD_LCTRL,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_LCTRL_renamed_SDL_KMOD_LCTRL,,KMOD_LCTRL_renamed_SDL_KMOD_LCTRL,sdl2-compat-sentinel
KMOD_LGUI,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_LGUI_renamed_SDL_KMOD_LGUI,,KMOD_LGUI_renamed_SDL_KMOD_LGUI,sdl2-compat-sentinel
KMOD_LSHIFT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_LSHIFT_renamed_SDL_KMOD_LSHIFT,,KMOD_LSHIFT_renamed_SDL_KMOD_LSHIFT,sdl2-compat-sentinel
KMOD_MODE,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_MODE_renamed_SDL_KMOD_MODE,,KMOD_MODE_renamed_SDL_KMOD_MODE,sdl2-compat-sentinel
KMOD_NONE,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_NONE_renamed_SDL_KMOD_NONE,,KMOD_NONE_renamed_SDL_KMOD_NONE,sdl2-compat-sentinel
KMOD_NUM,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_NUM_renamed_SDL_KMOD_NUM,,KMOD_NUM_renamed_SDL_KMOD_NUM,sdl2-compat-sentinel
KMOD_RALT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_RALT_renamed_SDL_KMOD_RALT,,KMOD_RALT_renamed_SDL_KMOD_RALT,sdl2-compat-sentinel
KMOD_RCTRL,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_RCTRL_renamed_SDL_KMOD_RCTRL,,KMOD_RCTRL_renamed_SDL_KMOD_RCTRL,sdl2-compat-sentinel
KMOD_RGUI,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_RGUI_renamed_SDL_KMOD_RGUI,,KMOD_RGUI_renamed_SDL_KMOD_RGUI,sdl2-compat-sentinel
KMOD_RSHIFT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_RSHIFT_renamed_SDL_KMOD_RSHIFT,,KMOD_RSHIFT_renamed_SDL_KMOD_RSHIFT,sdl2-compat-sentinel
KMOD_SCROLL,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_SCROLL_renamed_SDL_KMOD_SCROLL,,KMOD_SCROLL_renamed_SDL_KMOD_SCROLL,sdl2-compat-sentinel
KMOD_SHIFT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,KMOD_SHIFT_renamed_SDL_KMOD_SHIFT,,KMOD_SHIFT_renamed_SDL_KMOD_SHIFT,sdl2-compat-sentinel
RW_SEEK_CUR,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,RW_SEEK_CUR_renamed_SDL_IO_SEEK_CUR,,RW_SEEK_CUR_renamed_SDL_IO_SEEK_CUR,sdl2-compat-sentinel
RW_SEEK_END,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,RW_SEEK_END_renamed_SDL_IO_SEEK_END,,RW_SEEK_END_renamed_SDL_IO_SEEK_END,sdl2-compat-sentinel
RW_SEEK_SET,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,RW_SEEK_SET_renamed_SDL_IO_SEEK_SET,,RW_SEEK_SET_renamed_SDL_IO_SEEK_SET,sdl2-compat-sentinel
SDLCALL,yes,no,SDL_begin_code.h,no,no,parse,empty-body,,,,,empty-body
SDLK_0,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000030u,-
SDLK_1,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000031u,-
SDLK_2,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000032u,-
SDLK_3,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000033u,-
SDLK_4,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000034u,-
SDLK_5,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000035u,-
SDLK_6,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000036u,-
SDLK_7,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000037u,-
SDLK_8,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000038u,-
SDLK_9,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000039u,-
SDLK_A,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000061u,-
SDLK_AC_BACK,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000011au,-
SDLK_AC_BOOKMARKS,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000011eu,-
SDLK_AC_CLOSE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000113u,-
SDLK_AC_EXIT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000114u,-
SDLK_AC_FORWARD,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000011bu,-
SDLK_AC_HOME,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000119u,-
SDLK_AC_NEW,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000111u,-
SDLK_AC_OPEN,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000112u,-
SDLK_AC_PRINT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000116u,-
SDLK_AC_PROPERTIES,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000117u,-
SDLK_AC_REFRESH,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000011du,-
SDLK_AC_SAVE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000115u,-
SDLK_AC_SEARCH,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000118u,-
SDLK_AC_STOP,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000011cu,-
SDLK_AGAIN,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000079u,-
SDLK_ALTERASE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000099u,-
SDLK_AMPERSAND,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000026u,-
SDLK_APOSTROPHE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000027u,-
SDLK_APPLICATION,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000065u,-
SDLK_ASTERISK,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0000002au,-
SDLK_AT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000040u,-
SDLK_AUDIOFASTFORWARD,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDLK_AUDIOFASTFORWARD_renamed_SDLK_MEDIA_FAST_FORWARD,,SDLK_AUDIOFASTFORWARD_renamed_SDLK_MEDIA_FAST_FORWARD,sdl2-compat-sentinel
SDLK_AUDIOMUTE,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDLK_AUDIOMUTE_renamed_SDLK_MUTE,,SDLK_AUDIOMUTE_renamed_SDLK_MUTE,sdl2-compat-sentinel
SDLK_AUDIONEXT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDLK_AUDIONEXT_renamed_SDLK_MEDIA_NEXT_TRACK,,SDLK_AUDIONEXT_renamed_SDLK_MEDIA_NEXT_TRACK,sdl2-compat-sentinel
SDLK_AUDIOPLAY,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDLK_AUDIOPLAY_renamed_SDLK_MEDIA_PLAY,,SDLK_AUDIOPLAY_renamed_SDLK_MEDIA_PLAY,sdl2-compat-sentinel
SDLK_AUDIOPREV,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDLK_AUDIOPREV_renamed_SDLK_MEDIA_PREVIOUS_TRACK,,SDLK_AUDIOPREV_renamed_SDLK_MEDIA_PREVIOUS_TRACK,sdl2-compat-sentinel
SDLK_AUDIOREWIND,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDLK_AUDIOREWIND_renamed_SDLK_MEDIA_REWIND,,SDLK_AUDIOREWIND_renamed_SDLK_MEDIA_REWIND,sdl2-compat-sentinel
SDLK_AUDIOSTOP,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDLK_AUDIOSTOP_renamed_SDLK_MEDIA_STOP,,SDLK_AUDIOSTOP_renamed_SDLK_MEDIA_STOP,sdl2-compat-sentinel
SDLK_B,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000062u,-
SDLK_BACKQUOTE,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDLK_BACKQUOTE_renamed_SDLK_GRAVE,,SDLK_BACKQUOTE_renamed_SDLK_GRAVE,sdl2-compat-sentinel
SDLK_BACKSLASH,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0000005cu,-
SDLK_BACKSPACE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000008u,-
SDLK_C,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000063u,-
SDLK_CALL,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000121u,-
SDLK_CANCEL,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000009bu,-
SDLK_CAPSLOCK,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000039u,-
SDLK_CARET,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0000005eu,-
SDLK_CHANNEL_DECREMENT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000105u,-
SDLK_CHANNEL_INCREMENT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000104u,-
SDLK_CLEAR,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000009cu,-
SDLK_CLEARAGAIN,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000a2u,-
SDLK_COLON,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0000003au,-
SDLK_COMMA,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0000002cu,-
SDLK_COPY,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000007cu,-
SDLK_CRSEL,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000a3u,-
SDLK_CURRENCYSUBUNIT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000b5u,-
SDLK_CURRENCYUNIT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000b4u,-
SDLK_CUT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000007bu,-
SDLK_D,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000064u,-
SDLK_DBLAPOSTROPHE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000022u,-
SDLK_DECIMALSEPARATOR,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000b3u,-
SDLK_DELETE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0000007fu,-
SDLK_DOLLAR,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000024u,-
SDLK_DOWN,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000051u,-
SDLK_E,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000065u,-
SDLK_EJECT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDLK_EJECT_renamed_SDLK_MEDIA_EJECT,,SDLK_EJECT_renamed_SDLK_MEDIA_EJECT,sdl2-compat-sentinel
SDLK_END,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000004du,-
SDLK_ENDCALL,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000122u,-
SDLK_EQUALS,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0000003du,-
SDLK_ESCAPE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0000001bu,-
SDLK_EXCLAIM,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000021u,-
SDLK_EXECUTE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000074u,-
SDLK_EXSEL,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000a4u,-
SDLK_EXTENDED_MASK,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,(1u << 29),-
SDLK_F,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000066u,-
SDLK_F1,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000003au,-
SDLK_F10,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000043u,-
SDLK_F11,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000044u,-
SDLK_F12,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000045u,-
SDLK_F13,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000068u,-
SDLK_F14,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000069u,-
SDLK_F15,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000006au,-
SDLK_F16,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000006bu,-
SDLK_F17,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000006cu,-
SDLK_F18,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000006du,-
SDLK_F19,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000006eu,-
SDLK_F2,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000003bu,-
SDLK_F20,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000006fu,-
SDLK_F21,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000070u,-
SDLK_F22,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000071u,-
SDLK_F23,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000072u,-
SDLK_F24,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000073u,-
SDLK_F3,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000003cu,-
SDLK_F4,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000003du,-
SDLK_F5,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000003eu,-
SDLK_F6,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000003fu,-
SDLK_F7,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000040u,-
SDLK_F8,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000041u,-
SDLK_F9,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000042u,-
SDLK_FIND,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000007eu,-
SDLK_G,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000067u,-
SDLK_GRAVE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000060u,-
SDLK_GREATER,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0000003eu,-
SDLK_H,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000068u,-
SDLK_HASH,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000023u,-
SDLK_HELP,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000075u,-
SDLK_HOME,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000004au,-
SDLK_I,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x00000069u,-
SDLK_INSERT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000049u,-
SDLK_J,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0000006au,-
SDLK_K,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0000006bu,-
SDLK_KP_0,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000062u,-
SDLK_KP_00,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000b0u,-
SDLK_KP_000,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000b1u,-
SDLK_KP_1,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000059u,-
SDLK_KP_2,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000005au,-
SDLK_KP_3,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000005bu,-
SDLK_KP_4,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000005cu,-
SDLK_KP_5,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000005du,-
SDLK_KP_6,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000005eu,-
SDLK_KP_7,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000005fu,-
SDLK_KP_8,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000060u,-
SDLK_KP_9,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000061u,-
SDLK_KP_A,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000bcu,-
SDLK_KP_AMPERSAND,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000c7u,-
SDLK_KP_AT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000ceu,-
SDLK_KP_B,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000bdu,-
SDLK_KP_BACKSPACE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000bbu,-
SDLK_KP_BINARY,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000dau,-
SDLK_KP_C,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000beu,-
SDLK_KP_CLEAR,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000d8u,-
SDLK_KP_CLEARENTRY,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000d9u,-
SDLK_KP_COLON,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000cbu,-
SDLK_KP_COMMA,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x40000085u,-
SDLK_KP_D,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x400000bfu,-
